FishID,pop,sex,habitat_temp,pair,state,subgroup,latitude,accl_order,wam_date,wam_length,wam_mass,tenth_perc_MO2_mg_hr,tenth_perc_MO2_mg_hr_kg,ctmax_length,ctmax_mass,ctmax_date,ctmax,cam_date,cam_length,cam_mass,heart_mass,Glucose_MR_pmol_s,FA_MR_pmol_s,LKA_MR_pmol_s,Endogenous_MR_pmol_s
R1R4R6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,78,14.4,1.427414988,99.12604082,78,14.4,6/18/19,36.44,6/25/19,80,16.1,0.02,43.77576916,53.9649166,30.61686628,31.80505501
R2R5G6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,5/27/19,80,15.3,3.085073561,201.6387948,80,15.3,6/17/19,36.9,6/24/19,78,16.3,0.021,44.29289006,28.46334333,34.71902015,42.14084962
R3O5O6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,5/27/19,71,10.1,1.967888217,194.8404175,71,10.1,6/17/19,37.08,6/24/19,73,10.7,0.012,30.17003186,18.99978689,20.59769446,31.28307074
G1P4R6,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P4R5,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P2R3,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O3R5G6,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O3G4G5,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1O4O5,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P2G5,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,81,12.2,7/8/19,36.21,7/31/19,81,13.1,0.02,46.29681259,35.65763026,35.82274008,34.77493976
O2R3O6,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,76,10.3,7/8/19,36.25,7/31/19,80,12.3,0.017,39.32155214,27.74084627,35.8613568,38.41529568
O1R2R5,OCME,F,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2P3G5,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2G4O6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R2G3,OCME,F,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,69,7,7/9/19,35.68,8/1/19,70,6.4,0.01,29.11821087,19.34534475,16.88166443,15.51228564
P3G4G5,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2O3P5,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R3G4G5,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R3P4,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R2P3P5,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O3R4G5,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1R2O3,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1G4P5,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1P3G6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3P5P6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2R4R6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P3O6,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2G4O5,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1P5O6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1O3R6,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,82,11.9,7/12/19,35.5,NA,NA,NA,NA,NA,NA,NA,NA
R2O5R6,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1O2G4,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1P2P4,PEAME,F,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1P3R4,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1R3G6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1R3P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2G5O6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2P4P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2R5R6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3R4P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O2O4G6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1G3G6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R3G6,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P2P4R6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P4R5,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,88,6.2,5/30/19,37.41,6/7/19,82,6.5,0.034,42.13524821,NA,41.13800563,25.19911552
R2G4G5,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R3G4O6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,70,11.4,6/17/19,36.85,6/24/19,74,11.8,0.02,66.76940437,NA,34.72058979,37.45734123
R4R5O6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G1O2O6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1P2R3,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P1R2G4,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1O2R5,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R1P3P4,OCENJ,F,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3R4P6,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G4R5R6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,73,11.5,6/17/19,36.95,6/24/19,77,13.2,0.011,35.79116807,NA,28.73692366,20.47694576
O1R2G4,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1R2R4,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
O1R4P5,SOCNJ,F,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,69,10.7,6/17/19,36.15,6/24/19,74,12.4,0.018,43.74704841,7.042778097,31.3695907,37.87773348
P1G4P6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P3O4G5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2R5P6,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,72,9.4,4/29/19,34.61,7/23/19,75,9.6,0.012,NA,NA,NA,NA
R1R5G6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,72,8.3,4/29/19,35.05,7/23/19,74,9.6,0.011,NA,NA,NA,NA
O4G5R6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,12 to 28,NA,NA,NA,NA,NA,57,3.3,4/29/19,34.84,7/23/19,66,5.8,0.005,NA,NA,NA,NA
P2R3P4,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,77,11.9,4/29/19,35.18,7/23/19,81,10.6,0.014,NA,NA,NA,NA
P3R4R6,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,65,5.7,4/29/19,33.79,7/23/19,72,8.7,0.01,NA,NA,NA,NA
P1R3O6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,60,5.2,4/29/19,34.72,7/23/19,67,6.1,0.006,NA,NA,NA,NA
G1R2O5,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,62,7.5,4/29/19,35,7/23/19,68,8.4,0.006,NA,NA,NA,NA
O3P4R6,OCME,F,18.06903,OCME-PEAME,ME,N,44.421147,12 to 28,NA,NA,NA,NA,NA,58,4.7,4/29/19,35.25,7/24/19,66,6.4,0.008,NA,NA,NA,NA
O1R3G4,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,57,5.3,4/29/19,35.58,7/24/19,71,9.4,0.014,NA,NA,NA,NA
G2O5R6,RVMA,M,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,74,8.7,4/29/19,34.58,7/24/19,80,11.8,0.01,NA,NA,NA,NA
P1O3R6,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,61,5.1,4/29/19,34.8,7/24/19,67,6.9,0.005,NA,NA,NA,NA
O1O2P6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,12 to 28,NA,NA,NA,NA,NA,60,4.2,4/29/19,34.29,7/24/19,61,5.1,0.003,NA,NA,NA,NA
G2G3P5,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,70,6.3,4/29/19,32.9,7/24/19,74,7.2,0.008,NA,NA,NA,NA
O1G4R6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/19,58,3.9,0.003,NA,NA,NA,NA
R2G3R4,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,56,4.3,4/29/19,33.31,7/24/19,69,8.2,0.009,NA,NA,NA,NA
R1O4G6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,65,6.7,4/29/19,34.69,7/25/19,72,9.1,0.007,NA,NA,NA,NA
G4P5G6,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,60,5,4/29/19,34.99,NA,NA,NA,NA,NA,NA,NA,NA
G2R3G5,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,66,6.9,4/29/19,34.23,NA,NA,NA,NA,NA,NA,NA,NA
G1P4G6,PEAME,M,15.63283,OCME-PEAME,ME,N,44.29059,12 to 28,NA,NA,NA,NA,NA,65,5.3,4/29/19,34.2,7/25/19,68,6.5,0.007,NA,NA,NA,NA
G3P4P5,PEAME,F,15.63283,OCME-PEAME,ME,N,44.29059,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/26/19,85,13.4,0.017,NA,NA,NA,NA
P1G2R4,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/26/19,55,3.7,0.002,NA,NA,NA,NA
R3G5G6,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,60,4.5,5/1/19,34,7/26/19,66,6,0.004,NA,NA,NA,NA
G3G5O6,EHMA,M,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,85,16,4/29/19,35.83,7/29/19,82,18,0.019,NA,NA,NA,NA
R1R3R6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/19,69,6.4,0.005,NA,NA,NA,NA
O1P3G5,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/19,63,5.4,0.005,NA,NA,NA,NA
G1G2P5,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/19,73,10.4,0.005,NA,NA,NA,NA
G1O5P6,OCENJ,M,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,76,11.9,3/27/19,35.6,6/26/19,84,16.3,0.017,NA,NA,NA,NA
G1R3G5,SOCNJ,M,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,80,8.4,3/25/19,35.6,6/26/19,77,11.1,0.01,NA,NA,NA,NA
O4G5G6,OCENJ,F,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,93,15.3,4/9/19,36.1,6/26/19,84,14,0.011,NA,NA,NA,NA
P1G4O5,SOCNJ,M,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,72,11.7,3/27/19,35.6,6/26/19,79,12.7,0.013,NA,NA,NA,NA
P1O3R4,NOCNJ,M,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,92,12.9,3/25/19,35.2,6/26/19,87,15.9,0.019,NA,NA,NA,NA
P3R4R5,OCENJ,M,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,75,10.8,3/27/19,36.5,6/26/19,76,13.2,0.016,NA,NA,NA,NA
R1P2O5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,80,7.8,3/25/19,33.9,6/26/19,80,13.9,0.017,NA,NA,NA,NA
R1P2R5,OCENJ,M,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/26/19,75,11.3,0.017,NA,NA,NA,NA
R2R4R6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,60,5.6,3/27/19,36.7,NA,NA,NA,NA,NA,NA,NA,NA
G1R2G5,SOCNJ,F,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,79,8.9,4/9/19,35.8,NA,NA,NA,NA,NA,NA,NA,NA
G2P3R6,OCENJ,M,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/27/19,80,14.4,0.015,NA,NA,NA,NA
O1O3R4,NOCNJ,F,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,64,6.8,3/27/19,35.9,6/27/19,70,9.1,0.01,NA,NA,NA,NA
O1R2O4,NOCNJ,F,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,85,10.8,4/3/19,36.4,6/27/19,82,13.5,0.013,NA,NA,NA,NA
R1O2O5,NOCNJ,F,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,63,6.1,3/27/19,35.8,6/27/19,69,8.7,0.008,NA,NA,NA,NA
R1O2P4,SOCNJ,M,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,79,9.1,3/25/19,34.7,6/27/19,87,16.8,0.018,NA,NA,NA,NA
R2P5P6,OCENJ,F,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,84,9.3,3/25/19,34.4,6/27/19,78,11.2,0.014,NA,NA,NA,NA
R3P5G6,OCENJ,M,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,68,8.7,3/27/19,36.3,6/27/19,80,13.6,NA,NA,NA,NA,NA
G1O3R6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,78,8.3,3/25/19,35,6/28/19,74,13.1,0.009,NA,NA,NA,NA
G1R2R6,SOCNJ,M,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,77,7.1,3/25/19,35.2,6/28/19,75,9.2,0.011,NA,NA,NA,NA
G2O3R5,SOCNJ,F,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,80,8.7,4/9/19,34.8,6/28/19,76,11.3,0.01,NA,NA,NA,NA
O1G3P6,OCENJ,M,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,73,10,3/27/19,36.2,6/28/19,75,12.6,0.013,NA,NA,NA,NA
P2G3P6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,70,5.2,3/25/19,34.9,6/28/19,72,9.2,0.012,NA,NA,NA,NA
P2G4P5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,71,6.5,4/3/19,36,6/28/19,70,9.9,0.01,NA,NA,NA,NA
P3R4G6,SOCNJ,F,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,75,7.3,4/9/19,35.6,6/28/19,71,9.3,0.011,NA,NA,NA,NA
R2O3O6,NOCNJ,M,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,54,4.1,3/27/19,36.4,NA,NA,NA,NA,NA,NA,NA,NA
R2P3G4,NOCNJ,M,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,46,2.4,3/27/19,35.3,6/28/19,57,4.6,0.004,NA,NA,NA,NA
R3O4O6,NOCNJ,F,27.10122,NJ,NJ,S,39.87,12 to 28,NA,NA,NA,NA,NA,65,6.5,3/27/19,36,6/28/19,71,8.7,0.007,NA,NA,NA,NA
R3R4G6,SOCNJ,F,27.17952,NJ,NJ,S,39.78,12 to 28,NA,NA,NA,NA,NA,68,5.7,4/3/19,35.7,6/28/19,62,8.9,0.009,NA,NA,NA,NA
R1O2R5,OCENJ,M,30.57388,NJ,NJ,S,39.81,12 to 28,NA,NA,NA,NA,NA,81,8.8,4/9/19,35.1,6/26/19,79,13.6,0.012,NA,NA,NA,NA
G3P4O6,DIME,M,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,68,5.7,5/1/19,34.25,7/26/19,70,7.4,0.004,NA,NA,NA,NA
R2G4O6,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,79,13.1,5/1/19,34.81,7/29/19,79,10.8,0.011,NA,NA,NA,NA
P1G2P5,DIME,F,16.92318,PENME-DIME,ME,N,44.165011,12 to 28,NA,NA,NA,NA,NA,59,4.5,5/3/19,34.47,7/29/19,66,6.6,0.012,NA,NA,NA,NA
R1O2G6,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,12 to 28,NA,NA,NA,NA,NA,62,4.8,5/8/19,34.41,7/26/19,66,6.5,0.008,NA,NA,NA,NA
P1G3R5,RVMA,F,23.49572,RVMA-EHMA,MA,N,41.674169,12 to 28,NA,NA,NA,NA,NA,67,9.8,5/14/19,34.95,7/23/19,76,12.1,0.014,NA,NA,NA,NA
R3R5P6,PEAME,F,15.63283,OCME-PEAME,ME,N,44.29059,12 to 28,NA,NA,NA,NA,NA,70,9.3,5/14/19,34.03,7/23/19,73,8.8,0.007,NA,NA,NA,NA
P1R2O6,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,12 to 28,NA,NA,NA,NA,NA,57,5.9,4/29/19,33.5,NA,NA,NA,NA,NA,NA,NA,NA
R1G2R5,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,NA,8,5/30/19,35.77,6/7/19,75,9.1,0.017,54.04370008,12.17153062,30.62635919,59.62911778
P3O5R6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,66,8.2,5/30/19,35.19,6/7/19,66,8.4,0.015,49.38331042,26.00922165,29.8106465,18.41648007
G2G3O5,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,69,9,6/17/19,36.15,6/24/19,70,10.3,0.009,42.11232579,23.01519739,27.69671893,36.12674193
G2P3P4P6,OCENJ,M,30.57388,NJ,NJ,S,39.81,28 to 12,NA,NA,NA,NA,NA,84,18.7,6/18/19,35.91,6/25/19,83,19.9,0.019,51.98760999,103.5024348,30.08683754,13.59244284
G3O5G6,PENME,M,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,68,7,7/9/19,33.57,8/1/19,67,7.5,0.02,29.74666404,29.13970163,26.05916776,26.64046773
R1P2O4,PENME,F,21.35523,PENME-DIME,ME,N,44.4663861,28 to 12,NA,NA,NA,NA,NA,79,15.9,7/9/19,34.46,8/1/19,85,16,0.021,50.17820468,40.81477709,31.44768444,29.89706685
R1G4R5,OCME,M,18.06903,OCME-PEAME,ME,N,44.421147,28 to 12,NA,NA,NA,NA,NA,49,2.2,7/10/19,33.14,8/6/19,47,2.4,0.001,13.59929623,NA,10.7841101,7.403962603
P1P2G6,PEAME,F,15.63283,OCME-PEAME,ME,N,44.29059,28 to 12,NA,NA,NA,NA,NA,79,11.8,7/12/19,34.75,NA,NA,NA,NA,NA,NA,NA,NA
G1G2R5,EHMA,F,19.31422,RVMA-EHMA,MA,N,41.82633,28 to 12,NA,NA,NA,NA,NA,83,15.9,7/12/19,36.87,NA,NA,NA,NA,NA,NA,NA,NA
G3G4R5,NOCNJ,M,27.10122,NJ,NJ,S,39.87,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/25/19,58,4.6,0.007,18.23681366,36.48945859,17.13275513,15.797371
O1G2P3,SOCNJ,M,27.17952,NJ,NJ,S,39.78,28 to 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/25/19,70,10.5,0.012,48.7736061,48.08069465,29.18540881,25.79284032